username,hashtags,retweets,url,punctuations,sentence_length,emoji,label
6e589a80248f354144989ec71958375,15,20,23,6.01,14.38,13,human
f612fc7f89a4582c25bffffecfe613db,6,10,29,6.22,15.9,12,human
9c955a97f7bc19a70a68f62f950aabc5,3,6,8,5.08,14.58,12,human
5ee2ce2e749cc26de34b9c6044ef7a44,6,5,7,5.33,15.96,3,human
85aad43007c8e1597a627655c53dfa5b,9,13,21,5.83,15.4,10,human
8886dea9970c45088c9df9a2905a850f,15,24,31,5.94,14.83,15,human
c1245ca0355047461bc21bfc1cfa7de7,6,22,22,6.36,15.83,32,human
245a6465b563eb039c15ba66284e3c16,9,11,16,5.24,15.51,27,human
4a9affcdb3f93a7d75df55a77ed86979,12,14,14,6.01,15.88,29,human
68a2cb35e80ee25a8011189cb25c7f86,3,9,12,6.22,17.34,20,human
44f2f291f7654520669eccffd380d145,75,46,80,9.64,15.68,41,human
808a4201f2b7409147e7bdff90b26174,42,40,67,8.85,15.44,28,human
df441c89b59e21cff65c272db2a0594c,56,34,77,9.08,16.08,32,human
d068edca8d6f243e9c3c4bc62780af5e,35,49,72,9.34,17.1,47,human
37b57815396589d91ae2e6d737d15d49,84,41,52,9.09,17.59,54,human
f161cf859770d1f2a016bce129a00c53,55,64,64,9.56,16.77,63,human
b64e08228b24736ba2f44af247103000,48,56,76,9.67,16.58,54,human
613540e9778ac0da831a8327f5668069,50,54,57,9.25,17.21,53,human
686f12ebda37b7424fecdfd6e1f62440,50,53,68,9.47,16.02,41,human
39e755e7f55bc56bf354209aa9532b15,51,50,49,9.56,17.42,50,human
f198754bb0f61945b38d1033ca980b40,30,69,66,11.03,23.68,96,human
b3a9c08370a49782c3c7a69698ee9afa,24,70,50,10.75,23.73,114,human
72fe84168afaae6bde8f52855ac9d53f,18,68,58,10.63,22.64,108,human
7d8292f2b358720bde8fca915496034c,29,47,53,11.05,25.68,71,human
c9042b58ba84ee44248049e7dc4cc707,28,62,53,10.36,22.57,73,human
cf451317b1b5978c930c09957cfeb415,42,63,49,9.89,23.09,85,human
9d4f67ab76ec34e020bac5a754f5d2cf,34,50,57,10.39,25.9,68,human
9a1411257327ccc96d71a9b94fe94af,31,70,52,9.99,21.73,88,human
fa5fefe3a0351722ff2461f737128c89,29,70,34,9.58,23.84,98,human
9897db9d17da9d50c36466e021e07b,31,61,44,9.71,21.95,77,human
3e2717937e5be8839a50be6ae71030ce,22,65,38,7.53,17.91,83,human
c796a8d09676f4a0637ab664cdd74ceb,23,57,46,8.07,17.04,72,human
705fdc4fb4ab17e493bd6a3bc44390db,30,58,41,8.5,17.9,78,human
140b9e1c6260863963258a769f5f0c15,22,60,37,8.03,17.5,87,human
5ac7a49c565b5bd051b23ef4e3cd0497,27,49,41,7.5,16.04,59,human
d7192a5e0331df45b0510fbf5116156e,16,55,45,7.85,17.23,69,human
c3ad1e2552ff09a7ce3f3b5698224ddb,24,49,35,8.51,20.05,61,human
a24203b05e48dfc1ac31867625d317f0,22,59,37,8.2,18.13,99,human
b5fee23ad5d0a951f6d721936d1468d8,21,68,38,8.15,18.46,97,human
d0955a44fe41cfac0293ba43c429951e,26,75,42,8.37,17.5,95,human
da96c94779268bf0edca66158b90bb41,63,50,45,7.87,16.74,52,human
1e0bef126f958d908323f7ff6770758d,49,73,67,10.19,14.52,65,human
fef17ed4703357721e7c1ebe199d2eb0,52,63,61,9.34,14.97,79,human
9f18b491be2ddf1a2c43d41ac8d45d8f,50,58,49,9.42,14.79,90,human
b318000ee546b55873f361dfcb8b73db,52,64,48,9.12,15.92,82,human
8c3fef70c60784892b87211e227f96fe,46,77,49,10.06,15.56,108,human
cebb237ed41900f07e598968c99b1f20,29,81,53,9.14,17.03,114,human
2f4e4728c93bbb85d466b5291516a279,53,94,49,9.84,16.23,109,human
c3bb9b48cd2d4dfe27cd80faf9153f40,38,86,43,8.63,16.37,94,human
6d96ea6a64a0d734dd7bda0cf6477a52,57,84,65,10.29,15.78,119,human
ec19ae064cd35a4446bf950fa2f6c20e,9,17,45,6.13,10.8,12,human
d740d12c9a3a7ba98a788f400e2438cf,3,5,41,5.88,9.45,5,human
2225cd5990902537def2a1552cf2b67f,1,6,24,5.61,12.17,13,human
466f1ccb99b5d682e6c389212cf5b08c,4,11,21,5.22,12.05,6,human
6c4aa2cddeb721b4ff4c2c0ae9b872b3,1,7,21,5.72,12.49,10,human
cc93489965b064553768795ac5624479,0,6,25,5.47,11.66,5,human
ef3f37cee0ff99ff46f7c6f871471716,0,6,26,4.98,9.43,4,human
791173442ba89cabe940190e238e51f0,3,5,23,4.93,10.24,5,human
6ce87cd3ba9e409523fbb3e8865961d0,6,15,21,5.08,9.49,35,human
c7f06caba971080f1002ca96b890f8a1,2,2,20,5.87,13.68,2,human
bb8f482b6b3db36e9ce6638efeb96d7f,33,21,18,4.98,10.61,30,human
d0a6695f910d3b2f31e1157eb2b7b257,43,26,18,5.49,12.55,29,human
3c3b15f230a96123ed66c40bb9c2f364,45,25,18,5.16,13.41,21,human
9e15590e125820eedcf0866fc5248bc7,59,15,33,5.62,12.77,24,human
47e9ef274db96e06dbb94907389a6064,81,11,11,4.97,14.49,12,human
44a453a593fead13c8ffe9d5e585526d,53,6,27,4.63,12.54,8,human
d151dc88839a67840654a61a31bdf062,93,16,23,5.7,14.05,15,human
104f9b5bf2372b82811ea1df434dfe4c,128,13,27,6.19,14.58,19,human
d29282558fee844c62f50e03b2d923fd,107,9,28,5.72,13.35,14,human
135658630eb4f921d5f4ff42d317dbfd,125,10,29,5.79,12.22,10,human
2564cce74f06094a787a7375750d7b96,5,0,20,6.72,13.94,131,human
5c5feed46ddcf670b7fccacecdcfd8c9,11,0,13,6.64,16.21,109,human
a1c74f1b24deed053e7e960116c52cc7,7,0,17,6.28,13.2,89,human
e7eadaf0c6171b44402bf1451365454e,3,0,18,6.1,14.46,83,human
85069431b02bc06728a74f145cf815b8,8,0,17,5.28,13.28,65,human
6f537626142da992d9f0969018af1db0,10,1,14,5.44,14.58,84,human
2d424d44de4f004963810f06e90aa10f,4,0,19,7.52,17.79,146,human
74e78ab8f30c2068d32307bd1f15d3f7,11,0,15,6.53,16.79,134,human
f2be919c4a4f7d2c60b6e4f115edea2,11,1,24,6.49,14.65,77,human
abcf29b779ce5110a60389de3d0005aa,10,0,22,6.53,14.87,99,human
c4ac727d335b1975b2f8e250c275e75f,9,14,26,5.87,11.75,13,human
933abf7d18465ac2a240513c6e5890a3,3,11,26,5.78,13.36,10,human
16efa62cc6803a1066944299447b212b,0,8,19,4.78,12.2,9,human
4398591c41449a7d5459832d67028b96,0,2,5,4.62,13.42,1,human
34d15e50bf7e00ad038ad44d36147af2,3,5,5,4.38,13.58,4,human
88561bce492d0d56a75235c01ae7cc80,4,12,8,4.54,13.07,19,human
dcb81d9a99ef906a2d0e90fb519a0088,21,8,13,4.38,11.53,22,human
9be96d55daafdd7681e86209433b5116,28,17,18,4.89,12.67,43,human
92386a6dd348540ae25904dabc8a81d6,14,9,20,5.3,14.28,49,human
2bd2e9e77cc96752215d454b3fa7a1e0,13,12,16,4.5,12.95,36,human
897d7ed8f3bacfe615c9c4f373b94a8a,24,51,65,9.72,13.52,93,human
afb9013493e32de93bf84af956516ef6,16,36,73,8.66,12.68,27,human
e215d4611ca8ef4a42eaf7672017213e,47,48,61,9.11,12.85,37,human
d69f297fc4baccf3eb81cdb472827412,12,53,61,8.66,12.82,42,human
a1d2bd59b99c5ee08fcb6aa4a5ef1f1a,29,46,69,8.82,13.11,37,human
978fdccc0a038366490e7f4770886b2b,33,40,63,8.42,12.84,29,human
7db04e89387ac0b2bb118f6ae8c10244,19,27,54,6.69,12.34,22,human
ee25996b824b6927ba1e8e41e97d95d8,24,43,73,8.64,12.25,52,human
2e01d7133428c71a1c927f730a20a127,30,52,73,9.69,14.6,63,human
888a80349381c2d7d43d585f7ae12d7d,26,39,67,8.61,13.77,63,human
4d9645d3dfb31b0e120c0f1669d889c1,23,10,23,5.53,9.47,131,human
282b0c263b2aa1eda81745c08b910d09,20,8,30,6.17,10.3,169,human
84fd6d460407733a56c8cfae8df7eb50,12,10,44,7.65,10.65,211,human
80ec7b0a607f3c3d2510105029efaf0f,29,11,31,6.33,9.53,212,human
427fb617361c4f509d8831f36335e002,37,9,27,6.41,9.74,216,human
1381d1ba93f1678b593848c9d6786b64,26,14,49,6.96,8.9,202,human
8bc5abd74a7d1852e9dc354187d84193,32,17,56,8.3,9.74,251,human
991e54f124fca1178f7b2f774b8e2968,43,24,63,8.12,11.06,195,human
15019b8a4adb4e320324f4a27ea96995,39,26,70,8.23,10.64,178,human
f36683c00317d7149fe3563e25ef5d5d,51,30,63,8.98,11.2,201,human
eac01b4824f747ee61951b831894c938,250,11,71,9.74,10.98,89,human
f2e71f097dda8d705bc85349870d6b55,264,18,66,9.48,11.22,82,human
f705385a70c3956b0b972b7b5c9e101b,201,27,80,9.72,10.04,63,human
3300c050652d61ecb4dd779eda2abfaf,195,14,66,8.41,9.7,57,human
dbc26615a372857d5a8fe1cb660dcda5,227,14,80,9.66,10.34,71,human
a4e4dc09c4e675a908ce466c5a394746,228,11,70,9.5,10.72,65,human
8aecedb5c87c89605d4750bcd221b4af,256,4,65,8.91,9.73,77,human
77fd4e38f2f4061d3bb6f7efe82e30a2,280,6,71,9.44,10.98,83,human
6c219e5a1a2c78a9a9de90fe854d4ccd,300,9,81,10.65,11.5,134,human
4a6c5b0a79dce6bec58f745a8ec1081b,308,4,70,10.13,12.3,131,human
e2e5c990b087342b374477733ecbc8f3,32,55,76,9.64,17.82,54,human
6242700e8cede51db57e1eef7174a27f,44,50,80,10.14,17.54,39,human
4dd422e9f3af4247b582f0dcca9a4478,59,44,72,10.37,18.22,51,human
74ed8f0f486920ff3e55145f6cbaf731,48,40,55,9.88,19.19,60,human
4ee0774b39893c571b1fdfa3f612838a,75,47,57,9.84,22.11,52,human
2990fdeb720efccb8f93e4da175c279b,45,59,45,9.95,21.38,71,human
27bd8de7f978d4ebf7fa1cb2b2947576,38,40,54,11.12,24.81,44,human
1a871ac8857bf3bf8b63d0b23fe6f485,25,36,49,9.27,24.16,40,human
f92806b515385388c8370847f03006ec,46,47,53,10.61,23.88,68,human
a820cb38384e19a304386c59609533ad,57,46,64,11.21,23.47,51,human
f17345aeea69b6490639ab9fcf4d47f2,15,32,21,3.41,10.95,29,human
f334e25ccf9a18f1eb2cce4572cb141d,5,37,6,3.4,12.29,24,human
b2eb427fb56beace062f5b25da9f93bc,8,38,11,3.68,12.2,57,human
87748a43784cf0e4df1a1ac73ef946c5,3,27,12,2.8,10.64,32,human
81e80d5ddcf0b70af5a930e366420235,1,16,9,2.4,9.65,20,human
889001d76fc4b103a92b03983ae5782f,5,33,7,3.04,12.57,12,human
95d706adfdfa1d36e44ce634f0be2cc2,1,26,4,2.44,12.89,16,human
ce2f0714a65fa8dfa606f0ee8be1a484,11,37,15,3.65,13.98,42,human
d798da1592e631536e75a30ad816ac2c,1,33,12,3.47,12.12,36,human
213ce80a8c1a75b6d21f4c5b8fc369eb,3,30,9,2.48,11.09,29,human
3a13fe3732765deae969be581e4a35d9,3,8,23,5.38,12.67,13,human
407d317b86c85ff8eab7465d730ccf9e,0,10,28,5.77,14.54,20,human
b3555c04c8b906a7efd11af72f15978,1,13,25,5.93,14.26,18,human
95cdffad31251ec7eb293eccd404fe6d,0,5,16,4.55,12.33,12,human
fbd365e6cb0affd9812237d53e1b365a,1,10,18,5.59,14.68,18,human
795bd0a3fc54cdc456415382c83d445,2,13,33,5.86,12.03,13,human
99fbd9b9134d19a9abd03906870f21ae,1,12,26,5.13,12.52,12,human
40d7a9e308b11d2b7c587a75fea0e17d,1,9,33,5.38,11.93,12,human
c91878bdf767647d243b1636aadbcb1,2,11,21,6.2,18.1,9,human
c27ef27998acf2f851962b3b1b15c73c,1,5,30,5.11,11.47,3,human
f481309ef427b9076558a71d0dcf8225,7,26,14,5.08,10.93,3,human
fa89ada6857f9a726781fddf64e15df6,8,11,2,4.35,11.13,1,human
7d2927745e08551d6061040e07d9e5ab,6,21,17,5.07,10.65,10,human
5c4a5e6f250bf3b9eddd22883ef54865,7,10,82,9.21,16.68,22,human
e07d466360f220b7a93674518083c40f,4,15,37,7.27,17.32,0,human
9f4d4d445308851d4233254a72c83f5a,4,33,27,6.75,13.66,38,human
ed7bd0bd24991aeb11bf5508ebd99f39,39,5,72,9.52,18.57,86,human
7bccc48f8ceb45afa090e46cf63d3b9,25,17,76,8.76,15.31,77,human
9a05ef67ddf5d45233f06b5feb3ea583,13,15,76,10.05,18.61,100,human
e17fa5c29dbefcfdc239d948c1ceac33,12,17,62,8.69,17.61,91,human
a27e8fd2ae5ed1cb2556935b1b378fa9,53,39,48,7.24,11.31,61,human
95140b51b56e6712f0f3363cc29965e0,51,39,38,5.89,10.37,37,human
a37bf4e273386576703477ecb01ee253,75,23,26,5.58,10.71,57,human
f450d59b3659fb4ff5c3e8c06df1079c,64,47,33,6.39,12.85,63,human
53dec5328617f088fd9f793a15e58bb5,52,43,15,5.6,13.06,74,human
5a92cd9ad58449ac19081bba0df199f7,46,66,18,6.9,14.1,145,human
d39a3c2ee76f532bab8aa1936e389f13,72,72,9,6.76,14.16,125,human
59009fb6c5cfd1b9914879b642b4ba4b,108,62,9,6.08,14.07,54,human
10abeaec20835b8890d7adf29b83c051,82,47,30,7.02,13.42,96,human
d388bc9dc58a63a7f29f17604204eee,86,48,32,6.89,13.03,86,human
54bdde2a6158f0d84751d559d46c9890,59,78,85,10.86,15.76,64,human
237d2b065cccb7a214912f19a501ac69,46,84,72,10.09,16.95,79,human
87dcbe32bb2e16b87b72ed49c3c5bfd,85,91,68,10.35,17.37,91,human
e54d5ed097ee0e8932b27847f2fa8d2e,63,90,64,10.21,17.96,110,human
5c44e9b113c23b046458efd792e9a49c,101,66,76,10.17,17.02,70,human
ae9dff4e53015045cf48291ca99e4ecd,57,89,36,8.78,18.18,102,human
8e77817fda1a388f5e41227d487ae42,72,85,30,8.77,18.29,111,human
988d10b0b1a37b3dd43a8697427f45f,58,92,31,8.52,19.21,107,human
682fa5cba51ed20c41ec1618b4e47985,81,89,31,9.25,18.66,102,human
bc879c02b2f6a2fe38dbbce9f69100a,88,90,15,8.52,19.99,138,human
cf268fb1727f46b6ec3e61ec78cc54c,38,22,40,8.43,17.4,155,human
8729fe8ded952e8c019606c533e2557c,27,22,33,10.44,22.96,240,human
652ebf7d7df2c0f3b582361754a712ad,34,36,37,8.89,20.76,159,human
d07a68516ed3e42e3df74c2f7b4b9ba7,17,21,32,10.09,23.53,198,human
72d9bf07da5f04ddc32329c1254bc9fe,27,33,39,9.25,21.92,163,human
5353fba5f866e708bdc8f7e0807b625b,37,28,48,9.93,22.64,161,human
21b2f613babcab54f2cd98c0476b74d7,38,17,57,9.8,19.18,198,human
ad941ee86ca5464b8fbb18bb69424bc1,56,18,50,8.9,14.53,134,human
9389cf1d959a71351a91c44675e5ac66,90,21,49,11.66,19.55,304,human
8f0aeb691525f12d23a2b1bebeee3635,32,15,30,8.97,20.61,186,human
81de46f533c8d5f122b9da2adabceee2,55,17,84,9.55,12.36,36,human
fa1170be433615b7c70b3b4a58f8a893,47,26,77,10.46,14.31,139,human
4a2b9990a2deb752629c7d89f84fa023,95,33,87,11.52,13.0,71,human
8156ff7d13ea38360c3a487fe187effb,95,20,67,10.2,15.26,37,human
a5ebb71d393e0b96fff8786f79ffde2d,56,27,82,10.29,13.7,112,human
aef84759e50a097ec85f1b0e28741a3e,92,28,77,12.11,12.4,264,human
acb620a2dbc8cdb63d252fe51a920414,67,58,71,10.0,12.57,73,human
4c36b8b7e3b1b79bcd3814e4e17d2862,84,63,64,10.12,12.37,97,human
fe5af2da50990e4dee562fdf1535ab92,55,65,64,9.95,15.19,74,human
30b92ffee3fc292ecaf86fdf3334f3c7,24,68,70,9.52,12.44,65,human
fe674f86c565ddec828a9b2d0219bcbe,11,23,47,6.39,11.16,125,human
3323787ce71ba615da5bdea9c94abb37,3,27,37,5.64,11.24,77,human
3988f6e741a682d4de138ef3bd10166d,3,26,34,5.54,14.17,103,human
21f8dbc8a7bd797eac1a4d2e1f922c30,8,11,19,4.9,11.16,154,human
e4ea708123ed8d69d24e3897d01eadf1,1,29,31,4.95,13.15,100,human
4f4facf22ae66d70e78ec0941b6373bf,2,1,64,6.7,16.29,59,human
427213b10a085940d56a0d553a62f8a0,2,1,33,6.08,20.57,121,human
b5a78d6ebdff458a1c7829b92dece0df,8,2,30,5.39,18.79,124,human
69d7a9e9480369e0ed88c3e6c30ac25d,3,2,23,4.62,13.96,131,human
a2e898f922b734221487b2deb95566ab,2,2,17,4.11,11.48,144,human
cbecf30867c0638cb745e01c7e99f3fb,7,78,33,6.41,15.21,153,human
5ee7e8fef92186d5c80f4bb6fd66c52c,8,74,41,6.93,12.34,165,human
bba25feb453df9ab0e0c3cbf9b760eb8,1,64,34,6.02,12.1,145,human
3fd42ca5de2327a827bbe0dcacdcfd18,1,64,34,5.66,11.27,129,human
b9c9311e76fe116d19e0366421eaf427,1,70,44,6.35,11.34,147,human
b2e8fc113ec424f1e4c3e2835d631e4e,1,58,38,5.48,10.45,101,human
e9d8fde9fdfee802e7cdaf87f387f7a,2,66,40,6.38,11.46,118,human
871c6b6978e5c5ac4afc122bd55d6c02,4,68,38,5.53,11.7,96,human
aec96feb124802df3b029b5e8bda51ee,1,72,45,6.2,12.78,120,human
dce6669cbf654e1538883da7dd1b03f5,1,60,44,6.1,11.49,117,human
1f5e8d62da08e7f887db77abfcc730ec,98,10,13,5.72,10.37,0,human
d273fa6e3430e197d69bce90451c3365,69,14,13,5.77,10.3,7,human
81d7d0f3191badd01d677406541ffe96,68,21,21,6.08,10.62,35,human
92a68a243d135a1bd4b951ea05b5ec80,61,18,17,5.29,10.49,4,human
2c87e1d063f5d8fb5a7965ef5752f47b,60,14,12,5.47,10.62,38,human
2151adb3b92cd783b540a1868cd89a35,50,13,19,6.26,10.47,116,human
9507556088788c3426bcff9b0237e371,84,14,15,5.6,10.4,119,human
780b1e30072bc7bbf38ac58b2bc68ed8,86,15,19,5.88,11.47,136,human
849051dee4cdc5bbcecbfb5dc4992ea3,69,25,25,6.32,10.1,129,human
a4d97bcdd820fb09cc7f43e0de21e860,103,56,56,9.65,12.26,141,human
11ddcc2d4c6649dfc93e110507240a15,38,23,43,6.65,9.95,197,human
39b53b6e6a6f0253d86f0853ab7d04c5,25,27,49,7.68,10.24,226,human
71e4eddb4de80ba1a82f0a1eeeb4b199,55,28,47,8.32,9.86,175,human
50b48f898fd22b57ed2e8c65a3080f3a,37,32,42,8.02,11.48,150,human
f144b3d9424ba264d34811a5d1ed37c8,34,41,55,8.2,11.48,156,human
537a6dfbe55947e4fbd33761af0561dd,49,21,40,6.82,12.24,113,human
6a2853bbe15df11e714db79db3c7dac9,23,27,38,6.59,9.07,122,human
b3bd9fcf2ee1934c43ce316baf2ece32,47,32,48,7.33,12.65,115,human
7654d1dbbb1f9985adc21df42bc85f23,40,31,43,6.75,11.63,93,human
4c89677b4671e68d529413e664736eab,91,52,53,7.96,13.02,91,human
36004e2dc98a60e24d70bf8a637ebb24,144,16,45,8.76,11.82,24,human
929690ec8d6bc290e09e6c3e94b15b80,149,26,49,9.4,11.1,33,human
c9a57b32841f1c53d3672981ea29ada,162,29,49,10.77,12.99,28,human
a93259909116bf30e23c7f9a6d3f3734,164,30,39,10.85,12.77,25,human
e0bf6ef5827472ff85fe4c5c4c13575,136,25,29,10.63,12.2,38,human
4c7bc2ae6de7cb398dcce92a33072969,79,20,37,10.21,13.47,34,human
482bc5f6a67eead15f787d2b5f7fba8a,75,23,32,9.62,13.88,61,human
9e0517abf7f9a950bb45ad2ccb2f0c95,110,18,43,8.66,13.26,34,human
d4bd29f27e7460fba4e62ce3523bba30,137,17,44,9.88,13.53,65,human
edfa3bf7b65a81dc623383722800f95f,216,24,60,11.69,19.82,40,human
434a3cb29767dc8485672d94a6f328ba,25,44,55,9.06,12.25,111,human
799077d0d8546221d59718fcbf31eb2f,29,61,73,11.92,13.38,248,human
bd1c716176f7d14e9abecb862a848f99,33,57,58,10.59,13.77,179,human
807b9d78bb7cd5f7f5468df51179a772,21,49,53,9.65,12.63,124,human
36ba0ddb716a98eae0cbc1229e859e65,29,45,56,9.81,12.3,204,human
dc564608bfb19037b89f60c6c880d9ad,41,50,51,9.63,12.81,151,human
97c633979928a5530aa9e2ff11733146,38,61,60,10.37,12.71,163,human
439d811fc87d5d60ade96465a47d48be,48,60,57,10.32,12.63,153,human
ead53a993f527ddf414f675a09d0441d,43,62,64,16.65,13.95,770,human
1add9b3fc6d92ca6759ec2efb907f543,51,63,65,15.53,15.71,681,human
f35550ef27fcbb26dd7392bffa40f0ab,42,18,56,9.14,22.73,68,human
69e4e12fc6d770c918bd97922ff2eb27,53,9,61,9.97,23.65,63,human
65c78ed8b0ed8341cc4583298d1b526b,46,14,59,10.02,24.93,73,human
bd64559308ff2583f803d7f0a74410e5,61,15,65,9.96,22.76,67,human
66dfe49e5c606e8a16b01e1010d87672,66,8,51,10.03,23.98,72,human
bfc01f2feb1a0df85872f8df88ff84f8,34,16,70,10.52,25.1,74,human
4a489ffb4065852c7731152e946cbb24,38,8,78,10.93,26.08,85,human
99877ab673e004bb125834d28d2813ff,26,10,61,9.97,27.0,70,human
d76bc814973597110f6d6c9f781db1db,27,10,56,7.98,20.47,53,human
771a7e9813cfb04b43dd5d0dea88841d,12,9,72,10.48,24.8,76,human
bf70888228de3c9eb45811ced74d6550,9,3,27,6.33,15.41,51,human
b8a70e2f75322cecf06502b11285bac1,4,5,24,6.08,14.33,77,human
b7ac88719df3a6c70183815963983294,9,3,14,6.11,15.06,51,human
edddcc7392d702573392c541d5930856,8,6,18,5.31,11.72,46,human
9420be2567d8b3397fcf60a60b5e310c,6,11,32,6.52,13.47,51,human
1ac59a037f6fc639b67f2bde0a1a7215,3,2,31,5.85,10.58,35,human
2e4ef77670c44123512cca16925620c5,2,3,32,5.52,11.23,49,human
85dd7149475a27ee298cb420a8b1763d,7,3,24,5.67,12.72,58,human
4e6263b4d8b9d52b25218f8e4b23e3ff,3,3,12,5.75,13.35,37,human
1e7b33256dab65e716049e0b56fb234a,13,2,25,5.91,13.07,58,human
7cb11056228405ebc6762a8b9ee2266a,42,67,94,10.37,14.78,80,human
e2da534b16e76f2746c27f015e30acd0,53,66,86,10.88,12.99,64,human
36fbd22204d6022263258f2690e906cb,49,62,84,9.93,13.86,59,human
67fab06bf39595e1a1f66f1b96c1aeef,38,63,80,8.93,14.48,90,human
1fe760a66d29a3ba2ab78b7689bd88ba,44,78,68,8.86,15.03,52,human
6714ba7e62281192c9c9eb61c2645a2d,14,95,66,8.93,16.95,89,human
f847ded4f21bbab39b40cf301b3a6c27,8,89,62,8.08,16.56,87,human
fce441c69a7057725a969cdca9e134fe,23,94,53,8.36,16.48,87,human
4305f459836600b35660836fa0f851a6,12,92,50,8.36,17.29,117,human
100e80cf6283b11b25f05f4d673947ea,18,88,54,8.1,17.06,81,human
732b8df6a3c80d5e76627addb0aace3c,58,10,41,8.07,17.6,24,human
fd436599fc3e4b981ebec1ab39fc0b4d,68,8,48,7.71,12.98,28,human
5f1793ed1d2c1ad22712aeac1edac985,67,1,30,7.34,15.08,19,human
abdbaaf1fd9e802267c1dfe60a227dff,84,8,50,8.59,15.91,26,human
e12bb5a8fd0823253dabca3780ead3c3,50,9,55,7.5,12.86,20,human
944feb73770ad2fab597824e8bef29ae,28,4,40,7.39,17.33,19,human
2609c8517b3204ef5fe2ed861fea9c01,42,7,50,8.23,15.87,17,human
4aa79279784bacb7f0e6c6661de15631,62,16,60,9.08,14.34,77,human
3a218f5f65e2fadba80a1f9baadcd63f,61,11,48,8.78,16.72,32,human
19522b27c8fd2ce7dc1902bb4a6ccce6,42,14,42,8.02,15.51,32,human
ab5c3a21e3017b5bf303816437c2ae47,81,53,66,10.05,17.16,76,human
4381ab90376557a90e0f39f92c510677,80,45,67,9.5,17.5,47,human
e74f15894ac0adf948bed0344301a2ba,86,72,62,9.8,18.18,57,human
754d5388bc64542ffef2f6525570a85a,82,58,56,9.56,18.78,64,human
62108e77db62b74d3d881d6a4400fdd2,99,66,53,9.29,18.5,89,human
4c5c313c164619bb0a8219badd8d9702,76,74,40,8.84,18.84,108,human
9870e6215de1d2c6b0c830cd3641c51e,88,64,51,9.45,18.75,99,human
c64f9d6ccffddf6717be2e0ea377621,100,66,47,10.65,19.23,83,human
1432d085600d56b1c330baf37d64122b,77,67,70,10.84,20.58,101,human
cea6be155e18c4f63862dfd7b792f327,92,56,66,10.58,18.58,71,human
4528ea5e16ec0098de1ac9003df1c0c5,95,15,76,8.38,16.31,11,human
6882093cce8579edb6ace341c6f8c285,71,7,89,8.04,14.86,5,human
2bff7b7f756c694d770ec8357df8ead2,81,6,84,7.86,14.81,5,human
fe13ee0d2b0c10e81c6a1d1365e10aa6,87,9,87,8.34,15.15,5,human
db91aa8f939b1c18a38510f589e7231d,68,9,73,7.6,16.29,8,human
ebd2fae948158e2d1dd8bc7691ac3424,67,8,89,8.1,15.05,9,human
e9c01378b7f783bf5b7d33f77cb2d68,54,4,95,7.99,14.78,3,human
5806896a05823071b762fa4428897df2,73,9,92,8.19,14.68,11,human
d34bacc1b3e7dd1eb27b1826978408e9,56,2,94,8.07,14.47,2,human
11f726ee08c37208a877662f3ed00d19,73,26,53,7.6,17.53,42,human
4eb47d3248fea521622675e415acc243,20,66,55,8.49,16.42,130,human
1de99a8a4963b65050ff8cca7acce621,14,41,66,8.61,19.6,109,human
7bcd0e2c9688806c0d54c38566cef7b5,22,54,56,8.68,21.04,116,human
3aba1a600b0304b86ac7ca17265d0c2c,21,51,65,9.47,19.19,129,human
f64b724091fc356c81ca1060033d78c3,20,61,49,9.31,20.96,139,human
4f0dcc92f798ca9af3f44e6498dcb79e,18,55,59,9.19,19.87,142,human
2dc79ea47b89c7bfcbb343f7011ab17,17,77,39,8.76,20.16,125,human
69754fc7653ccb0d2acd7d0954146703,19,71,35,8.6,20.27,132,human
2f16f8c4b7804a1aae0fa9f1e6f11c30,12,70,49,9.2,20.0,140,human
d43f6c7a7babf622e5d6c7447e50f321,18,69,43,8.79,19.56,135,human
917b83883d31be1a736b4f19f7b2a8f3,28,60,44,9.3,16.51,82,human
bc8ebf4da878ce4f7665b010dd99a07,26,68,29,10.02,18.59,101,human
77e4ea01808ae13865cc3e0da411840f,25,54,39,8.58,14.95,101,human
87492904d4a69a45b5a3145725b416af,38,64,32,9.51,17.83,90,human
8b48bd37d1af0a13fa0ad4cd66c54986,34,70,42,9.73,16.67,112,human
2e8db130ebe0c1d97dee4e173c04fd06,17,59,41,9.1,16.95,103,human
a92ae77c17e1174c5dd7546705a25175,53,60,33,9.66,19.37,81,human
9047efa8a3f5ad2f479494f8bb1767b0,29,63,43,9.04,16.17,80,human
9326ba13d08f284894c15a7ac1d869df,26,64,37,11.03,17.11,171,human
111dfd056db6258258d3b47735a43a37,31,82,26,8.81,17.83,105,human
fa26322f9539ad6c687f53d03d39c150,47,52,44,9.81,16.59,57,human
1a8bf5c97063f43ab268b8fa761d046d,22,51,29,9.0,18.55,52,human
c38038150e322d41f966cd7eb91fd752,26,48,23,9.23,23.24,72,human
6348feac2885ff4d948e09a95cb415c3,20,18,85,10.19,17.89,20,human
9de2628e5308e7ca43380ff545e8d651,5,8,91,10.7,17.48,21,human
129a66e0e403ce6d7cb5d28f17a4a071,1,4,96,10.7,16.86,11,human
c18a9590dc1edbf22261f71ec5c059ef,0,3,89,10.3,18.2,13,human
69d6e205ea21da8d5156724295a256f1,9,12,80,10.16,18.13,16,human
2762dd706705680cde67d32d7d8d186a,5,9,66,9.84,17.86,37,human
